GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
100132101,2.01E-01,1.52E-01,0.398,1.43094,0.569769,36.82,HERC2P7,HERC2 pseudogene 7
54874,2.01E-01,1.53E-01,0.292,1.42921,0.417928,311.34,FNBP1L,formin binding protein 1 like
6883,2.01E-01,1.53E-01,0.251,1.42889,0.358683,179.02,TAF12,TATA-box binding protein associated factor 12
9401,2.02E-01,1.53E-01,0.201,-1.42875,-0.28785,1359.51,RECQL4,RecQ like helicase 4
3189,2.02E-01,1.53E-01,0.228,1.42878,0.325435,147.04,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3
10929,2.02E-01,1.54E-01,0.277,1.42724,0.395262,160.97,SRSF8,serine and arginine rich splicing factor 8
101928402,2.02E-01,1.54E-01,0.662,1.42686,0.944437,11.48,STAG2-AS1,STAG2 antisense RNA 1
4974,2.02E-01,1.54E-01,0.917,1.42671,1.308484,7.38,OMG,oligodendrocyte myelin glycoprotein
113130,2.02E-01,1.54E-01,0.181,1.42645,0.257639,658.13,CDCA5,cell division cycle associated 5
677800,2.03E-01,1.54E-01,0.454,-1.42544,-0.647355,38.1,SNORA12,"small nucleolar RNA, H/ACA box 12"
26140,2.03E-01,1.54E-01,0.271,1.42534,0.386736,163.4,TTLL3,tubulin tyrosine ligase like 3
55132,2.03E-01,1.54E-01,0.182,-1.42524,-0.259414,884.77,LARP1B,La ribonucleoprotein 1B
401251,2.03E-01,1.54E-01,0.908,1.42447,1.293619,6.77,SAPCD1,suppressor APC domain containing 1
3159,2.03E-01,1.54E-01,0.263,1.42426,0.37427,1866.08,HMGA1,high mobility group AT-hook 1
4713,2.03E-01,1.54E-01,0.301,-1.42411,-0.429265,383.33,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7
107984805,2.04E-01,1.55E-01,0.398,1.42248,0.566405,73.2,LOC107984805,uncharacterized LOC107984805
79023,2.04E-01,1.55E-01,0.305,1.42236,0.433944,133.05,NUP37,nucleoporin 37
115209,2.04E-01,1.55E-01,0.276,-1.42203,-0.392871,1264.82,OMA1,OMA1 zinc metallopeptidase
101927599,2.04E-01,1.55E-01,0.432,1.42126,0.614057,29.24,ZNF529-AS1,ZNF529 antisense RNA 1
252995,2.04E-01,1.55E-01,0.421,1.42095,0.598017,33.86,FNDC5,fibronectin type III domain containing 5
57190,2.04E-01,1.55E-01,0.182,1.42087,0.258711,533.44,SELENON,selenoprotein N
7048,2.04E-01,1.55E-01,0.255,1.42077,0.362036,132.4,TGFBR2,transforming growth factor beta receptor 2
10650,2.04E-01,1.55E-01,0.255,-1.42079,-0.362438,103.56,PRELID3A,PRELI domain containing 3A
9701,2.04E-01,1.55E-01,0.144,1.42057,0.204831,1207.18,PPP6R2,protein phosphatase 6 regulatory subunit 2
100289124,2.04E-01,1.55E-01,0.757,1.42048,1.074643,9.51,FAM27E2,family with sequence similarity 27 member E2
83737,2.04E-01,1.56E-01,0.247,1.42037,0.350313,974.3,ITCH,itchy E3 ubiquitin protein ligase
9855,2.04E-01,1.56E-01,0.21,-1.42021,-0.298732,710.48,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
5338,2.05E-01,1.56E-01,0.256,1.41984,0.363695,257.58,PLD2,phospholipase D2
102465435,2.05E-01,1.56E-01,0.644,-1.41893,-0.913228,13.92,MIR6727,microRNA 6727
84258,2.05E-01,1.56E-01,0.381,-1.4188,-0.540328,76.06,SYT3,synaptotagmin 3
56886,2.05E-01,1.56E-01,0.271,1.41818,0.38363,1418.36,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1
6541,2.05E-01,1.56E-01,0.156,-1.41806,-0.221638,1219.74,SLC7A1,solute carrier family 7 member 1
64064,2.05E-01,1.56E-01,0.532,-1.41783,-0.75398,35.07,OXCT2,3-oxoacid CoA-transferase 2
152098,2.06E-01,1.57E-01,0.447,1.4169,0.633785,35.54,ZCWPW2,zinc finger CW-type and PWWP domain containing 2
64863,2.06E-01,1.57E-01,0.312,1.41672,0.441648,58.33,METTL4,"methyltransferase 4, N6-adenosine"
25780,2.06E-01,1.57E-01,0.849,1.41665,1.20248,8.14,RASGRP3,RAS guanyl releasing protein 3
107985523,2.06E-01,1.57E-01,0.506,-1.41625,-0.71676,28.77,LOC107985523,
27250,2.06E-01,1.57E-01,0.247,1.41625,0.350515,171.08,PDCD4,programmed cell death 4
3223,2.06E-01,1.57E-01,0.301,1.41622,0.426666,86.75,HOXC6,homeobox C6
171017,2.06E-01,1.57E-01,0.181,-1.4158,-0.256947,285.98,ZNF384,zinc finger protein 384
221188,2.06E-01,1.57E-01,0.774,-1.4156,-1.095183,10.54,ADGRG5,adhesion G protein-coupled receptor G5
144715,2.06E-01,1.57E-01,0.418,1.41529,0.592181,35.02,RAD9B,RAD9 checkpoint clamp component B
9814,2.06E-01,1.57E-01,0.166,-1.41516,-0.234881,538.95,SFI1,SFI1 centrin binding protein
123811,2.06E-01,1.57E-01,0.199,1.41477,0.281016,238.31,CEP20,centrosomal protein 20
27434,2.06E-01,1.57E-01,0.226,-1.41438,-0.320087,158.11,POLM,DNA polymerase mu
28989,2.07E-01,1.57E-01,0.262,-1.41414,-0.370081,238.06,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1
105374493,2.07E-01,1.58E-01,0.86,1.41308,1.215607,9.61,LOC105374493,uncharacterized LOC105374493
26155,2.07E-01,1.58E-01,0.183,1.41292,0.258219,1293.72,NOC2L,NOC2 like nucleolar associated transcriptional repressor
29777,2.07E-01,1.58E-01,0.195,1.41263,0.275516,445.36,ABT1,activator of basal transcription 1
643641,2.07E-01,1.58E-01,0.25,-1.41211,-0.352647,274.71,ZNF862,zinc finger protein 862
414189,2.07E-01,1.58E-01,0.3,1.41164,0.423936,81.55,AGAP6,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6"
118881,2.07E-01,1.58E-01,0.395,1.41154,0.557171,204.7,COMTD1,catechol-O-methyltransferase domain containing 1
2348,2.07E-01,1.58E-01,0.54,-1.41138,-0.762016,17.26,FOLR1,folate receptor alpha
10206,2.08E-01,1.58E-01,0.234,1.41127,0.329829,214.65,TRIM13,tripartite motif containing 13
3633,2.08E-01,1.58E-01,0.2,1.41109,0.281667,378.08,INPP5B,inositol polyphosphate-5-phosphatase B
7832,2.08E-01,1.58E-01,0.293,1.4107,0.413716,170.14,BTG2,BTG anti-proliferation factor 2
79939,2.08E-01,1.58E-01,0.162,-1.41058,-0.229077,490.64,SLC35E1,solute carrier family 35 member E1
150962,2.08E-01,1.58E-01,0.334,1.41036,0.47142,81.83,PUS10,pseudouridine synthase 10
144811,2.08E-01,1.58E-01,0.386,-1.41032,-0.544852,57.32,LACC1,laccase domain containing 1
105372835,2.08E-01,1.59E-01,0.552,-1.40971,-0.77792,20.4,LOC105372835,
9556,2.08E-01,1.59E-01,0.26,1.40948,0.366137,116.03,ATP5MJ,ATP synthase membrane subunit j
2116,2.08E-01,1.59E-01,0.551,-1.4092,-0.777101,34.96,ETV2,ETS variant transcription factor 2
54939,2.08E-01,1.59E-01,0.257,1.40855,0.361615,445.62,COMMD4,COMM domain containing 4
5021,2.09E-01,1.59E-01,0.39,-1.40815,-0.549529,38.17,OXTR,oxytocin receptor
54878,2.09E-01,1.59E-01,0.214,1.40786,0.300801,567.87,DPP8,dipeptidyl peptidase 8
8458,2.09E-01,1.59E-01,0.156,1.40742,0.219823,1321.6,TTF2,transcription termination factor 2
253260,2.09E-01,1.59E-01,0.199,1.40729,0.280421,465.42,RICTOR,RPTOR independent companion of MTOR complex 2
100996738,2.09E-01,1.59E-01,0.33,1.40727,0.463892,57.62,HERC2P11,HERC2 pseudogene 11
56929,2.09E-01,1.59E-01,0.274,1.40717,0.386169,132.55,FEM1C,fem-1 homolog C
57085,2.09E-01,1.59E-01,0.303,1.40684,0.425907,108.28,AGTRAP,angiotensin II receptor associated protein
677826,2.09E-01,1.60E-01,0.332,-1.40649,-0.466891,53.33,SNORA3B,"small nucleolar RNA, H/ACA box 3B"
84924,2.09E-01,1.60E-01,0.41,-1.40639,-0.577169,126.32,ZNF566,zinc finger protein 566
326625,2.09E-01,1.60E-01,0.202,-1.40632,-0.283787,222.27,MMAB,metabolism of cobalamin associated B
29960,2.09E-01,1.60E-01,0.224,-1.40611,-0.315406,242.23,MRM2,mitochondrial rRNA methyltransferase 2
51773,2.09E-01,1.60E-01,0.211,-1.40602,-0.297298,601.56,RSF1,remodeling and spacing factor 1
101929609,2.09E-01,1.60E-01,0.352,1.40568,0.494364,74.9,LOC101929609,uncharacterized LOC101929609
146456,2.09E-01,1.60E-01,0.766,1.40543,1.076798,11.26,TMED6,transmembrane p24 trafficking protein 6
349152,2.09E-01,1.60E-01,0.598,1.40536,0.840153,17.07,DPY19L2P2,DPY19L2 pseudogene 2
729873,2.09E-01,1.60E-01,0.531,-1.40531,-0.746048,16.22,TBC1D3,TBC1 domain family member 3
100151683,2.09E-01,1.60E-01,0.578,1.40521,0.812236,16.55,RNU4ATAC,"RNA, U4atac small nuclear"
105375822,2.09E-01,1.60E-01,0.718,1.40518,1.008909,10.77,LINC02947,long intergenic non-protein coding RNA 2947
10482,2.09E-01,1.60E-01,0.19,-1.40521,-0.267454,319.8,NXF1,nuclear RNA export factor 1
105376830,2.10E-01,1.60E-01,0.859,1.40427,1.205654,12.9,LOC105376830,uncharacterized LOC105376830
4698,2.10E-01,1.60E-01,0.404,1.40409,0.567528,104.3,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5
51019,2.10E-01,1.60E-01,0.392,1.40409,0.550493,45.01,WASHC3,WASH complex subunit 3
105378949,2.10E-01,1.60E-01,0.504,-1.40367,-0.707806,28.24,GNB1-DT,GNB1 divergent transcript
95681,2.10E-01,1.60E-01,0.293,1.40371,0.411125,80.44,CEP41,centrosomal protein 41
5316,2.10E-01,1.60E-01,0.259,-1.40366,-0.363871,209.32,PKNOX1,PBX/knotted 1 homeobox 1
11337,2.10E-01,1.60E-01,0.292,1.40356,0.409427,584.34,GABARAP,GABA type A receptor-associated protein
101928906,2.10E-01,1.61E-01,0.659,1.40253,0.924903,11.94,LOC101928906,uncharacterized LOC101928906
101928235,2.10E-01,1.61E-01,0.9,-1.40251,-1.261845,9,PIK3R5-DT,PIK3R5 divergent transcript
414761,2.11E-01,1.61E-01,0.503,1.40158,0.705363,34.82,HCG15,HLA complex group 15
30818,2.11E-01,1.61E-01,0.301,-1.40115,-0.421504,83.15,KCNIP3,potassium voltage-gated channel interacting protein 3
4780,2.11E-01,1.61E-01,0.213,-1.40059,-0.297663,215.98,NFE2L2,NFE2 like bZIP transcription factor 2
84955,2.11E-01,1.61E-01,0.229,1.40007,0.321033,241.5,NUDCD1,NudC domain containing 1
57447,2.11E-01,1.62E-01,0.257,1.40002,0.359533,119.25,NDRG2,NDRG family member 2
199699,2.11E-01,1.62E-01,0.725,-1.40001,-1.015691,13.98,DAND5,DAN domain BMP antagonist family member 5
80274,2.12E-01,1.62E-01,0.342,1.39936,0.478907,87.56,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1"
101929694,2.12E-01,1.62E-01,0.845,1.39873,1.181331,9.74,LINC02042,long intergenic non-protein coding RNA 2042
388327,2.12E-01,1.62E-01,0.634,1.39873,0.886142,15.7,C17orf100,chromosome 17 open reading frame 100
6210,2.12E-01,1.62E-01,0.236,-1.39778,-0.330067,665.66,RPS15A,ribosomal protein S15a
84766,2.12E-01,1.62E-01,0.259,1.39768,0.361698,110.67,CRACR2A,calcium release activated channel regulator 2A
3061,2.13E-01,1.63E-01,0.354,1.39642,0.494936,61.09,HCRTR1,hypocretin receptor 1
105378721,2.13E-01,1.63E-01,0.29,-1.39624,-0.404464,80.56,LOC105378721,
101928602,2.13E-01,1.63E-01,0.67,-1.39515,-0.934429,15.18,LINC01775,long intergenic non-protein coding RNA 1775
400684,2.13E-01,1.63E-01,0.487,-1.39484,-0.678609,24.75,DPY19L3-DT,DPY19L3 divergent transcript
105378230,2.13E-01,1.63E-01,0.72,1.3947,1.003842,11.61,LOC105378230,uncharacterized LOC105378230
778,2.13E-01,1.63E-01,0.617,-1.39454,-0.86073,15.84,CACNA1F,calcium voltage-gated channel subunit alpha1 F
29923,2.14E-01,1.64E-01,0.316,1.39241,0.43938,296.47,HILPDA,hypoxia inducible lipid droplet associated
64083,2.14E-01,1.64E-01,0.237,-1.39201,-0.329928,527.76,GOLPH3,golgi phosphoprotein 3
1176,2.14E-01,1.64E-01,0.299,-1.39171,-0.41577,129.31,AP3S1,adaptor related protein complex 3 subunit sigma 1
105374880,2.14E-01,1.64E-01,0.467,1.39135,0.649727,23.78,FOXF2-DT,FOXF2 divergent transcript
131965,2.14E-01,1.64E-01,0.199,-1.39126,-0.277397,592.46,METTL6,"methyltransferase 6, methylcytidine"
377,2.14E-01,1.64E-01,0.286,-1.39126,-0.398032,1847.67,ARF3,ADP ribosylation factor 3
8603,2.15E-01,1.64E-01,0.18,-1.39088,-0.250204,485.97,FAM193A,family with sequence similarity 193 member A
100507507,2.15E-01,1.65E-01,0.373,-1.39004,-0.518923,65.27,FAM131B-AS2,FAM131B antisense RNA 2
9935,2.15E-01,1.65E-01,0.271,1.38957,0.376525,128.12,MAFB,MAF bZIP transcription factor B
27289,2.15E-01,1.65E-01,0.436,-1.38945,-0.605875,42.9,RND1,Rho family GTPase 1
11064,2.15E-01,1.65E-01,0.283,1.38938,0.392683,270.56,CNTRL,centriolin
112970,2.15E-01,1.65E-01,0.367,1.38928,0.510471,48.5,KTI12,KTI12 chromatin associated homolog
101927761,2.15E-01,1.65E-01,0.338,1.38908,0.469468,50.16,TH2LCRR,T helper type 2 locus control region associated RNA
100506374,2.15E-01,1.65E-01,0.727,-1.38908,-1.010313,11.39,EDDM13,epididymal protein 13
10096,2.16E-01,1.65E-01,0.193,1.38829,0.267977,651.03,ACTR3,actin related protein 3
6169,2.16E-01,1.65E-01,0.236,-1.38804,-0.328029,155.64,RPL38,ribosomal protein L38
528,2.16E-01,1.65E-01,0.233,-1.38797,-0.323397,363.24,ATP6V1C1,ATPase H+ transporting V1 subunit C1
634,2.16E-01,1.65E-01,0.786,1.38795,1.090665,18.22,CEACAM1,CEA cell adhesion molecule 1
5966,2.16E-01,1.65E-01,0.248,-1.38776,-0.344095,277.56,REL,"REL proto-oncogene, NF-kB subunit"
8851,2.16E-01,1.65E-01,0.265,1.38747,0.367966,126.18,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
728609,2.16E-01,1.65E-01,0.322,-1.38721,-0.447302,77.19,SDHAP3,SDHA pseudogene 3
286319,2.16E-01,1.66E-01,0.313,1.3865,0.43446,199.14,TUSC1,tumor suppressor candidate 1
338657,2.16E-01,1.66E-01,0.327,1.38636,0.452699,105.5,CENATAC,centrosomal AT-AC splicing factor
6218,2.16E-01,1.66E-01,0.221,-1.38631,-0.306849,919.74,RPS17,ribosomal protein S17
91010,2.16E-01,1.66E-01,0.193,1.38619,0.266874,316.11,FMNL3,formin like 3
9737,2.16E-01,1.66E-01,0.575,1.38613,0.796655,31,GPRASP1,G protein-coupled receptor associated sorting protein 1
11052,2.16E-01,1.66E-01,0.173,1.38559,0.239969,1666.01,CPSF6,cleavage and polyadenylation specific factor 6
219771,2.16E-01,1.66E-01,0.193,-1.38549,-0.267646,396.7,CCNY,cyclin Y
107987172,2.17E-01,1.66E-01,0.5,1.38527,0.692576,21.08,LOC107987172,
10428,2.17E-01,1.66E-01,0.272,1.38512,0.377226,181.14,CFDP1,craniofacial development protein 1
55585,2.17E-01,1.66E-01,0.206,-1.38454,-0.284572,394.11,UBE2Q1,ubiquitin conjugating enzyme E2 Q1
56171,2.17E-01,1.66E-01,0.448,-1.38451,-0.620574,56.33,DNAH7,dynein axonemal heavy chain 7
101928059,2.17E-01,1.66E-01,0.348,-1.38364,-0.481377,59.52,LOC101928059,uncharacterized LOC101928059
28512,2.17E-01,1.67E-01,0.201,1.38306,0.278377,224.14,NKIRAS1,NFKB inhibitor interacting Ras like 1
80301,2.17E-01,1.67E-01,0.282,1.38282,0.390461,79.85,PLEKHO2,pleckstrin homology domain containing O2
102724517,2.18E-01,1.67E-01,0.517,1.38185,0.714671,25,LOC102724517,uncharacterized LOC102724517
2821,2.18E-01,1.67E-01,0.16,-1.38141,-0.221177,1403.98,GPI,glucose-6-phosphate isomerase
255512,2.18E-01,1.67E-01,0.562,-1.38126,-0.775802,17.5,TOLLIP-DT,TOLLIP divergent transcript
79770,2.18E-01,1.67E-01,0.306,1.38117,0.422138,290.65,TXNDC15,thioredoxin domain containing 15
100506922,2.18E-01,1.67E-01,0.398,1.38067,0.549313,34.02,MAP3K2-DT,MAP3K2 divergent transcript
144481,2.18E-01,1.67E-01,0.534,-1.38069,-0.737723,21.54,SOCS2-AS1,SOCS2 antisense RNA 1
100874028,2.19E-01,1.68E-01,0.452,1.37977,0.623002,50.2,SGO1-AS1,SGO1 antisense RNA 1
11285,2.19E-01,1.68E-01,0.259,-1.37941,-0.357883,310.61,B4GALT7,"beta-1,4-galactosyltransferase 7"
645249,2.19E-01,1.68E-01,0.328,-1.37928,-0.452847,84.22,MNX1-AS1,MNX1 antisense RNA 1 (head to head)
92335,2.19E-01,1.68E-01,0.257,-1.37857,-0.354154,252.28,STRADA,STE20 related adaptor alpha
149951,2.19E-01,1.68E-01,0.329,-1.37828,-0.453945,88.55,COMMD7,COMM domain containing 7
84503,2.19E-01,1.68E-01,0.41,1.37765,0.565465,53.08,ZNF527,zinc finger protein 527
3454,2.19E-01,1.68E-01,0.207,1.37768,0.285322,344.92,IFNAR1,interferon alpha and beta receptor subunit 1
8073,2.19E-01,1.68E-01,0.246,-1.37732,-0.338861,2715.96,PTP4A2,protein tyrosine phosphatase 4A2
57695,2.20E-01,1.68E-01,0.237,1.37707,0.326794,699.39,USP37,ubiquitin specific peptidase 37
100874101,2.20E-01,1.69E-01,0.645,-1.37674,-0.887325,11.51,HDAC11-AS1,HDAC11 antisense RNA 1
105373674,2.20E-01,1.69E-01,0.811,1.37656,1.116244,12.74,LOC105373674,uncharacterized LOC105373674
389765,2.20E-01,1.69E-01,0.388,1.37659,0.534698,105.34,LOC389765,kinesin family member 27 pseudogene
84930,2.20E-01,1.69E-01,0.216,-1.37659,-0.297756,536.55,MASTL,microtubule associated serine/threonine kinase like
105375884,2.20E-01,1.69E-01,0.79,1.37617,1.086929,10.53,LOC105375884,uncharacterized LOC105375884
441381,2.20E-01,1.69E-01,0.268,-1.37559,-0.368713,264.4,LRRC24,leucine rich repeat containing 24
107985909,2.20E-01,1.69E-01,0.81,1.37474,1.112947,8.29,LOC107985909,uncharacterized LOC107985909
101928917,2.20E-01,1.69E-01,0.787,1.37467,1.081412,9.45,HSFX3,"heat shock transcription factor family, X-linked member 3"
2542,2.20E-01,1.69E-01,0.243,1.37452,0.333654,626.81,SLC37A4,solute carrier family 37 member 4
107985915,2.20E-01,1.69E-01,0.701,-1.37441,-0.963185,16.57,LOC107985915,MAGE-like protein 2
56984,2.21E-01,1.70E-01,0.392,1.37252,0.538245,92.85,PSMG2,proteasome assembly chaperone 2
150384,2.21E-01,1.70E-01,0.699,-1.37251,-0.959225,10.64,GTSE1-DT,GTSE1 divergent transcript
105370569,2.21E-01,1.70E-01,0.916,1.37212,1.257457,11.06,LOC105370569,uncharacterized LOC105370569
7574,2.21E-01,1.70E-01,0.278,-1.37185,-0.380864,148.76,ZNF26,zinc finger protein 26
10124,2.22E-01,1.70E-01,0.331,1.37159,0.45364,79.97,ARL4A,ADP ribosylation factor like GTPase 4A
2196,2.22E-01,1.70E-01,0.692,1.37122,0.948439,13.54,FAT2,FAT atypical cadherin 2
8228,2.22E-01,1.70E-01,0.507,1.3712,0.695477,22.06,PNPLA4,patatin like phospholipase domain containing 4
5611,2.22E-01,1.71E-01,0.225,1.37058,0.308208,681.82,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3
285484,2.22E-01,1.71E-01,0.787,1.37008,1.078591,11.65,JAKMIP1-DT,JAKMIP1 divergent transcript
8763,2.22E-01,1.71E-01,0.175,1.37011,0.239106,659.21,CD164,CD164 molecule
1643,2.22E-01,1.71E-01,0.243,1.37005,0.332362,220.03,DDB2,damage specific DNA binding protein 2
115353,2.22E-01,1.71E-01,0.239,1.36998,0.327286,173.42,LRRC42,leucine rich repeat containing 42
101927441,2.22E-01,1.71E-01,0.558,-1.36924,-0.763703,19.87,EFHD2-AS1,EFHD2 antisense RNA 1
23476,2.22E-01,1.71E-01,0.243,-1.36927,-0.332075,285.33,BRD4,bromodomain containing 4
146923,2.22E-01,1.71E-01,0.268,1.36919,0.367563,101.35,RUNDC1,RUN domain containing 1
375611,2.23E-01,1.71E-01,0.669,-1.36749,-0.915243,11.62,SLC26A5,solute carrier family 26 member 5
677842,2.23E-01,1.71E-01,0.469,-1.36748,-0.641456,23.04,SNORA50C,"small nucleolar RNA, H/ACA box 50C"
199731,2.23E-01,1.72E-01,0.263,-1.36637,-0.35895,195.88,CADM4,cell adhesion molecule 4
51068,2.24E-01,1.72E-01,0.202,-1.36561,-0.276395,665.88,NMD3,NMD3 ribosome export adaptor
125972,2.24E-01,1.73E-01,1.014,1.36404,1.383649,10.72,CALR3,calreticulin 3
2647,2.25E-01,1.73E-01,0.291,-1.36355,-0.396134,137.27,BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1
64651,2.25E-01,1.73E-01,0.241,1.36321,0.328489,269.21,CSRNP1,cysteine and serine rich nuclear protein 1
9489,2.25E-01,1.73E-01,0.167,-1.36289,-0.227454,640.79,PGS1,phosphatidylglycerophosphate synthase 1
158427,2.25E-01,1.73E-01,0.234,-1.3628,-0.31946,189.49,TSTD2,thiosulfate sulfurtransferase like domain containing 2
23325,2.25E-01,1.73E-01,0.314,1.36214,0.427124,402.99,WASHC4,WASH complex subunit 4
5573,2.25E-01,1.73E-01,0.234,-1.36188,-0.318852,1127.7,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha
84327,2.25E-01,1.73E-01,0.373,1.36178,0.507863,99.07,ZBED3,zinc finger BED-type containing 3
102723582,2.25E-01,1.73E-01,0.736,1.36154,1.001547,15.2,WDR5B-DT,WDR5B divergent transcript
152519,2.25E-01,1.73E-01,0.298,1.36132,0.405489,95.98,NIPAL1,NIPA like domain containing 1
10218,2.25E-01,1.73E-01,1.042,1.36125,1.418436,6.07,ANGPTL7,angiopoietin like 7
26575,2.26E-01,1.74E-01,0.256,-1.36088,-0.348081,144.7,RGS17,regulator of G protein signaling 17
7071,2.26E-01,1.74E-01,0.357,-1.36035,-0.485909,177.34,KLF10,KLF transcription factor 10
90231,2.26E-01,1.74E-01,0.293,-1.35982,-0.398445,931.49,KIAA2013,KIAA2013
107985524,2.26E-01,1.74E-01,0.36,-1.35962,-0.490129,48.43,LOC107985524,uncharacterized LOC107985524
55224,2.26E-01,1.74E-01,0.222,1.35948,0.302166,472,ETNK2,ethanolamine kinase 2
83988,2.26E-01,1.74E-01,0.611,1.35946,0.831118,18.2,NCALD,neurocalcin delta
126299,2.26E-01,1.74E-01,0.239,1.35924,0.32494,241.82,ZNF428,zinc finger protein 428
100128071,2.26E-01,1.74E-01,0.542,-1.35886,-0.735981,32.97,FAM229A,family with sequence similarity 229 member A
9524,2.26E-01,1.74E-01,0.282,-1.35866,-0.383079,209.2,TECR,"trans-2,3-enoyl-CoA reductase"
8087,2.26E-01,1.74E-01,0.241,1.35856,0.327525,697.01,FXR1,FMR1 autosomal homolog 1
4097,2.27E-01,1.75E-01,0.227,1.35717,0.307801,419.57,MAFG,MAF bZIP transcription factor G
10390,2.27E-01,1.75E-01,0.206,1.3571,0.278989,250.95,CEPT1,choline/ethanolamine phosphotransferase 1
105378235,2.27E-01,1.75E-01,0.625,-1.35664,-0.848352,37.15,ATOX1-AS1,ATOX1 antisense RNA 1
51244,2.27E-01,1.75E-01,0.304,1.35596,0.412226,106.4,CCDC174,coiled-coil domain containing 174
100101148,2.27E-01,1.75E-01,0.442,-1.35559,-0.599703,27.79,LOC100101148,FKBP prolyl isomerase 6 pseudogene
100652736,2.28E-01,1.75E-01,0.283,1.35509,0.383723,132.84,LINC01311,long intergenic non-protein coding RNA 1311
9575,2.28E-01,1.75E-01,0.29,-1.355,-0.393428,430.88,CLOCK,clock circadian regulator
80835,2.28E-01,1.75E-01,0.56,-1.35475,-0.758698,14.73,TAS1R1,taste 1 receptor member 1
118426,2.28E-01,1.76E-01,0.321,1.35452,0.434884,58.49,BORCS5,BLOC-1 related complex subunit 5
100847090,2.28E-01,1.76E-01,0.466,1.35385,0.630353,26.81,MIR5187,microRNA 5187
8777,2.29E-01,1.76E-01,0.238,1.35285,0.322572,421.74,MPDZ,multiple PDZ domain crumbs cell polarity complex component
167555,2.29E-01,1.76E-01,0.331,-1.35256,-0.447901,53.27,FAM151B,family with sequence similarity 151 member B
641298,2.29E-01,1.76E-01,0.239,-1.35251,-0.322794,526.99,SMG1P1,SMG1 pseudogene 1
147804,2.29E-01,1.76E-01,0.357,-1.35247,-0.482566,78.39,TPM3P9,tropomyosin 3 pseudogene 9
23493,2.29E-01,1.76E-01,0.341,1.35219,0.460737,56.95,HEY2,hes related family bHLH transcription factor with YRPW motif 2
89782,2.29E-01,1.77E-01,0.282,-1.35128,-0.380936,83.08,LMLN,leishmanolysin like peptidase
109,2.29E-01,1.77E-01,0.159,1.35119,0.215194,753.13,ADCY3,adenylate cyclase 3
107985939,2.29E-01,1.77E-01,0.546,1.35088,0.738008,18.22,LOC107985939,uncharacterized LOC107985939
54752,2.30E-01,1.77E-01,0.764,1.34923,1.031394,8.27,FNDC8,fibronectin type III domain containing 8
10520,2.30E-01,1.77E-01,0.251,1.34875,0.338878,104.25,ZNF211,zinc finger protein 211
57578,2.30E-01,1.77E-01,0.563,1.34849,0.758673,15.74,UNC79,"unc-79 homolog, NALCN channel complex subunit"
22862,2.30E-01,1.78E-01,0.206,1.34812,0.277971,752.12,FNDC3A,fibronectin type III domain containing 3A
25873,2.30E-01,1.78E-01,0.255,1.34779,0.34414,862.22,RPL36,ribosomal protein L36
79616,2.31E-01,1.78E-01,0.321,-1.34733,-0.432554,65.61,CCNJL,cyclin J like
595099,2.31E-01,1.78E-01,0.327,-1.34729,-0.440231,71.36,SNORD18B,"small nucleolar RNA, C/D box 18B"
7840,2.31E-01,1.78E-01,0.261,1.34697,0.350925,1066.88,ALMS1,ALMS1 centrosome and basal body associated protein
11078,2.31E-01,1.78E-01,0.192,1.34622,0.259148,532.86,TRIOBP,TRIO and F-actin binding protein
102466751,2.31E-01,1.78E-01,0.479,-1.34588,-0.645005,25.68,MIR6859-1,microRNA 6859-1
101928337,2.31E-01,1.78E-01,0.718,-1.34569,-0.965963,13.09,PTCSC2,papillary thyroid carcinoma susceptibility candidate 2
26984,2.31E-01,1.78E-01,0.224,1.34549,0.3014,208.07,SEC22A,"SEC22 homolog A, vesicle trafficking protein"
961,2.31E-01,1.79E-01,0.198,1.34507,0.266227,453.81,CD47,CD47 molecule
4512,2.32E-01,1.79E-01,0.195,1.34431,0.262596,27484.27,COX1,cytochrome c oxidase subunit I
79064,2.32E-01,1.79E-01,0.28,-1.344,-0.376772,199.81,TMEM223,transmembrane protein 223
8336,2.32E-01,1.79E-01,0.219,1.34381,0.294027,17163.95,H2AC17,H2A clustered histone 17
26785,2.32E-01,1.79E-01,0.576,-1.34336,-0.773947,17.53,SNORD63,"small nucleolar RNA, C/D box 63"
23411,2.32E-01,1.79E-01,0.251,1.34337,0.337727,130.55,SIRT1,sirtuin 1
100506544,2.32E-01,1.79E-01,0.25,1.34304,0.33551,118.46,L3MBTL2-AS1,L3MBTL2 antisense RNA 1
